Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,679.211477428056,757.385280361508,837.336944695647,859.680536375497,958.262989798283,1094.46199702838,1224.38647668165,1649.28380858601,1811.08221668646,1965.24372731467,2129.79896954606,2248.85078828233,2482.84917843357,2716.48592677835,2551.01772674142
Bangladesh,BGD,Gini index,SI.POV.GINI,..,32.1,..,..,..,..,..,32.4,..,..,..,..,..,33.4,..
Bangladesh,BGD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.2060570157536,26.2466561760577,27.4209733686034,28.2623350097187,28.3896207536466,28.5778757115563,28.886689247008,30.2397639179985,30.9468731155675,31.8225747704431,32.2137331126266,31.3079413414304,31.0187387357172,32.047275580905,30.9512000834944
Bangladesh,BGD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,20.3324135783051,20.8100238508802,20.622083666729,21.2237626301603,22.0360943763656,22.0899423253133,22.1584701382232,27.2702594650377,27.0657510332541,26.451181304251,26.8843815799705,27.0776024521795,25.3418177994534,25.2243941687277,25.7595140795099
Bangladesh,BGD,Gross fixed capital formation (constant 2015 US$),NE.GDI.FTOT.KD,34570499655.1297,37531332235.834,41119683067.414,45465099966.502,47904139719.4337,52625117277.0386,56371394511.5866,61393731835.153,66525986070.1388,74597518248.3962,79730036553.6332,82876081503.6354,89581402225.3307,100020656738.973,102232069046.377
Bangladesh,BGD,High-technology exports (current US$),TX.VAL.TECH.CD,44173505,37560962,44006131,105405034,68647591,..,93607706,..,..,..,..,..,..,..,..
Bangladesh,BGD,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,11.0142138062166,12.8114683999933,18.602300375972,15.2851808324725,12.7279078386316,13.7690615945398,14.9012685364535,17.6065224204497,13.6392523084014,10.7937749495878,8.23176947044082,6.72914895537017,8.27475453669618,8.75859756021409,9.98222820591752
Bangladesh,BGD,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,..
Bangladesh,BGD,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,5.09802549942504,4.33381350638823,3.91839058370565,2.15821645358334,1.9032681464696,3.94300591224804,2.67370121662283,1.83629233987756,1.91155626981395,0.702767339850168,1.18860442188651,0.418167756821788,0.491683783004288,1.21693558480419,..
Bangladesh,BGD,Income share held by highest 10%,SI.DST.10TH.10,..,26.9,..,..,..,..,..,26.8,..,..,..,..,..,27.4,..
Bangladesh,BGD,Income share held by lowest 10%,SI.DST.FRST.10,..,3.9,..,..,..,..,..,3.7,..,..,..,..,..,3.5,..
Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.42347236174679,8.12667639169917,11.3951651552399,6.21750422069284,7.53040640913172,6.99163889220849,6.19428022984984,5.51352572692995,5.70207015717239,5.54362139486476,5.59199639930629,5.69107474746211,5.54565430773473,7.69695437176898,9.8835030377921
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.403,68.638,68.809,69.554,69.565,69.986,70.491,71.09,71.788,72.567,72.806,71.968,72.381,73.698,..
Bangladesh,BGD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,59,58,61,61,65,73,73,74,75,75,76,..,..
Bangladesh,BGD,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.07799005508423,1.10892605781555,1.13144075870514,1.13694000244141,1.07561135292053,..,1.11307096481323,1.10351002216339,1.14451086521149,1.13948059082031,1.1429044008255,1.17106783390045,1.24441254138947,..,..
Bangladesh,BGD,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,2.28278740066927,4.19654507612696,1.72963267769442,1.08250836931193,0.823951860160277,9.14439229780221,6.97541713447116,5.77655499191178,9.02285066037398,5.02302456565012,3.73738238793184,3.98956688789061,9.92929501863064,4.95278863623151,..
Bangladesh,BGD,Time required to start a business (days),IC.REG.DURS,..,..,..,..,21.8,19.5,19.5,19.5,19.5,19.5,19.5,..,..,..,..
Bangladesh,BGD,Trade (% of GDP),NE.TRD.GNFS.ZS,40.092796223023,37.8028426708321,47.4208498356898,48.1109227490467,46.2964027228174,44.5140801968096,42.0859963070382,31.3341501346142,29.9997306724343,32.5146317240884,31.5780544912404,26.271447376215,27.7240047036631,33.7799672705735,30.9829714104596
Bangladesh,BGD,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,91,91,91,92,93,93,93,94,94,94,95,95,97,95,..
Bangladesh,BGD,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,500,500,500,500,500,500,500,500,500,500,500,500,500,500,..
Barbados,BRB,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-3.00980236736843,-4.07120873096043,-9.33575062943368,-6.5580927179849,-5.34423853915504,-6.11313984048176,-5.92093355041665,-8.41100087308706,-5.81589324835254,..,..,..,..,..,..
Barbados,BRB,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.233674846523065,0.231398457693348,0.24253558686458,0.231066340205952,0.255789351959119,0.242170116183311,0.252880978642127,0.259248611802946,0.254643103792758,0.261680508494774,0.267391244377291,0.298492983203577,0.302790421073176,..,..
Barbados,BRB,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,4.02690982818604,7.29232978820801,6.25333976745605,..,..,1.77778995037079,0.0667600035667419,..,0.459149986505508,0.968100011348724,2.48459005355835,5.94839000701904,..,0.818870007991791,0.329450011253357
Barbados,BRB,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.2093023255814,34.8837209302326,32.5581395348837,30.2325581395349,29.0697674418605,27.906976744186,25.5813953488372,23.2558139534884,23.2558139534884,23.2558139534884,23.2558139534884,23.2558139534884,23.2558139534884,23.2558139534884,..
Barbados,BRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.43755847574072,1.79955226052762,1.6984861134879,1.84899902916904,1.97161309365167,1.88337567697601,1.80229026432247,1.85337592011948,1.90604243027997,2.37119071150651,2.46990992846244,3.31794642673245,2.29079441008778,1.63501978128438,1.85400902389638
Barbados,BRB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,10000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,10.5,..,..,..,..,..,..,..,..,..,..,..,..,4.6
Barbados,BRB,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,7.07052336636372,..,..,9.26263147774387,9.51259177882617,10.800939145834,14.163544573424,18.2100721223712,16.756696688164,21.8126405194031,25.9584451860193,32.9989342692143,38.1900833317357,38.4049771276681,37.5905189264177
Barbados,BRB,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,6.96400781501594,5.87943703817499,6.48249123880553,6.08104172360757,6.71477134227157,7.24350599907193,5.84432561996588,..
Barbados,BRB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.396,12.115,11.846,11.603,11.392,11.221,11.095,11.009,10.952,10.913,10.885,10.859,10.832,10.783,..
Barbados,BRB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,..,100,98.9,98.6,99.8,99,99.1,..,99,98,98.4,..,..,..
Barbados,BRB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,34.4555873925501,38.5924068767908,16.404011461318,13.4312320916905,34.0795128939828,18.230659025788,22.8330945558739,30.7485673352435,7.62893982808022,25.6446991404012,38.1984240687679,19.0902578796562,16.6726361031519,20.7378223495702,..
Barbados,BRB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,86.8542626598636,83.5324383616584,87.4018651698206,98.6286874336911,105.110599279352,113.452822344532,126.369906238259,133.202197631614,..,..,..,..,..,..,..
Barbados,BRB,Cereal production (metric tons),AG.PRD.CREL.MT,262.66,259.58,268.89,320,340,81,122,95.57,73.86,109.3,42,86,49.9,51,..
Barbados,BRB,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Children out of school (% of primary school age),SE.PRM.UNER.ZS,2.92144989967346,1.65738999843597,1.82281994819641,..,..,4.92500019073486,3.73202991485596,2.20932006835938,4.3841700553894,3.29871988296509,2.31020998954773,2.77245998382568,4.45752000808716,6.83245992660522,9.19851970672607
Barbados,BRB,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,1375683560.96787,1294580171.94325,1262177293.17546,1211177192.67028,1409164061.8615,1343502452.48674,1385956485.63185,1405520196.2095,1496535152.58545,..,..,..,..,..,..
Barbados,BRB,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,608684839.988615,650730282.00903,500748876.30814,521703132.495265,727908831.865785,670724909.5497,695228625.228345,674124938.779455,670924379.89335,..,..,..,..,..,..
Barbados,BRB,"Compulsory education, duration (years)",SE.COM.DURS,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Barbados,BRB,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,98.7,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Consumer price index (2010 = 100),FP.CPI.TOTL,94.4963273871983,100,109.432202401772,114.393144456103,116.468355477784,118.52926677929,117.210285040264,118.712836656173,124.24507403521,128.809607088726,134.091174070188,..,..,155.64882826163,170.890071679653
Barbados,BRB,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,29.90298,32.50573,..,30.22184,37.02109,39.27677,..,31.08689,28.54073,..,..,..,..,..,..
Barbados,BRB,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,28.94022,29.63741,..,29.93281,24.86012,22.47617,..,39.30671,..,..,..,..,..,..,..
Barbados,BRB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,29.6064,..,..,..,..,..,..,..
Barbados,BRB,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.711,1.687,1.665,1.645,1.63,1.62,1.614,1.613,1.615,1.619,1.623,1.628,1.633,1.634,..
Barbados,BRB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,356008255.11,425337312.585,459552936.365,528045664.5074,104089451.159478,753687476.11428,688525943.309105,557500316.04356,91481933.165,9204500,27828810,7500000,17664400,15000000,8000000
Barbados,BRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-5.50548985680925,-2.61559944507529,-1.05353551011096,-0.600919440264519,-1.26956270224146,-0.163173017240183,-1.07426728994763,1.57057863064074,-0.0763346486714909,-1.36417522426169,0.475051848593893,-15.2024233113658,-0.413697039221532,17.7614916652573,4.08718373049098
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,16294.9099491834,18860.3833703309,19345.9953139542,19034.0708028512,19308.0091116993,19277.9423599235,18954.2913724506,19065.8069800213,19692.7606711615,20055.915870771,20583.7265786414,18347.1109131055,18696.7858952957,22164.0260273876,23804.0249914995
Barbados,BRB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Gross fixed capital formation (constant 2015 US$),NE.GDI.FTOT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,29763464,25313814,19196509,18830529,16529186
Barbados,BRB,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,2.2791252396802,2.48399488620169,1.07589871890541,1.4115937406983,1.06918181924797,0.940522600244444,0.805898470053952,0.663706997456297,0.225770564803364,..,..,..,..,..,..
Barbados,BRB,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.36,0.35,0.33,0.32,0.31,0.29,0.29,0.28,0.27,0.25,0.24,0.22,0.22,0.21,..
Barbados,BRB,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.64386189258334,5.82421853311866,9.43220240177221,4.53334753888766,1.81410436049105,1.76950322089729,-1.11278992510967,1.28192813061895,4.66018463955996,3.67381410406801,4.10028964518461,..,..,..,9.79207077126447
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.678,75.712,75.917,76.099,76.275,76.476,76.65,76.815,76.936,77.067,77.257,77.393,77.571,77.706,..
Barbados,BRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.01517999172211,1.00442004203796,1.03733003139496,..,..,1.02833998203278,1.03568994998932,1.04864001274109,1.04184997081757,1.03919994831085,1.04303002357483,1.03185999393463,1.02567994594574,..,..
Barbados,BRB,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,0.647250624784671,2.1934849939083,0.303532885653945,0.119377186461952,0.162132645861097,..,..,..,0.199292486804688,0.238239700581588,0.121121958115621,0.00417042474856675,..,..
Barbados,BRB,Time required to start a business (days),IC.REG.DURS,..,..,18,18,18,19,19,16,16,16,16,..,..,..,..
Barbados,BRB,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,100,100,..,100,100,100,..,100,..,..,..,50,..,100,..
Barbados,BRB,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Belarus,BLR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,12.7868027252686,12.9079486648038,18.6010220611146,17.1665621343692,14.2474103977638,13.4660988216108,14.977981131653,12.47584159001,13.7529710600677,14.7414897648454,13.0259331539612,11.8091628739064,13.5064035421075,..,..
Belarus,BLR,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,0.276787612987977,0.283580578298379,0.276442300788223,0.234951756202409,0.231533415886389,0.219734854631763,0.209514666193619,0.201468628806283,0.188763291656425,0.186730000414458,0.18139111052934,0.186114903959607,0.184198129504372,..,..
Belarus,BLR,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,0.970420002937317,2.90122008323669,3.45138001441956,4.24768018722534,4.6489200592041,5.43341016769409,6.05188989639282,6.68285989761353,6.79921007156372,6.65156984329224,6.42067003250122,5.65912008285522,6.05408000946045,7.24862003326416
Belarus,BLR,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.9974765645792,43.8536830588166,43.7386033216697,43.3516182928452,42.9317720346167,42.4879171121282,42.242016376159,42.0354897826473,41.8448381185095,41.6444969947778,41.3223954869066,40.7971228692482,40.2759300320276,39.8738854130745,..
Belarus,BLR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.13139157710571,8.89151958926658,8.00175755504565,8.13105224877181,6.80912226763989,7.30339170255277,6.28294961628295,6.89528062433517,7.56610054090858,6.59009156311315,6.79497075676157,7.07716352415493,6.70684479220258,8.04181871674039,7.25038327110143
Belarus,BLR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1.022,1.539,1.549,1.755,1.695996,1.821996,1.807,1.266,1.9151,1.9004,2.8839,1.882857,2.2573,..,..
Belarus,BLR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.0169773174018046,0.0163939393146671,0.0183800997483901,0.0306485472979232,0.066229574788993,0.0539210619709001,..,..,..,..,..,..,..,..,..
Belarus,BLR,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,41000000,161000000,98000000,97000000,269000000,101000000,142000000,151000000,50000000,78000000,159000000,59000000,98000000,57000000,..
Belarus,BLR,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,3000000,..,75000000,75000000,75000000,66000000,98000000,117000000,147000000,142000000,333000000,13000000,69000000,225000000,..
Belarus,BLR,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,1.8,..,..,..,..,1.4,..,..,..,..,..
Belarus,BLR,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,4.84795439271345,18.8683409680878,31.8144861103922,23.6448747089265,17.9952886789035,16.9751105686638,18.321395125352,19.2249804347381,17.1462661791106,12.419320154541,14.7109027905864,11.0089245933842,12.6096157769547,..,..
Belarus,BLR,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,3.54880427143014,4.15959581162895,5.50187400609008,4.44733135755543,4.37130403366124,6.83494796382143,12.791174278387,12.8521944714263,5.0102862381755,4.62787813876966,4.82924273960356,5.29876920745631,4.90922057569429,..
Belarus,BLR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.4,11.4,11.5,12.2,12.5,12.5,12.5,12.4,10.8,9.9,9.3,9.47,9.283,9.165,..
Belarus,BLR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.9,99.8,100,99.8,99.8,..,..,..,..,99.9,99.9,..,..,..
Belarus,BLR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-41.5946659152441,-37.3068926519251,-40.313598336716,-39.0928857291909,-38.9279091286418,-39.3619127765952,-43.8224688039054,-43.8798726643388,-42.7737773834502,-39.584483631808,-41.6436924295446,-44.6960927296059,-43.2211086275241,-45.3460034347119,..
Belarus,BLR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,18.5574619808712,18.905245726907,39.4168108447656,24.4293134230567,23.8372955552391,24.5488085208305,37.5980986022908,38.9240984107258,39.8801799561221,37.0956460104644,33.2442286168097,..,..,..,..
Belarus,BLR,Cereal production (metric tons),AG.PRD.CREL.MT,8169503.73,6741683.99,7996331.18,8843847.86,7233152,9033775,8186980,7075658,7529412,5813781,6991979,8403688,6914963.89,6800828.75,..
Belarus,BLR,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Children out of school (% of primary school age),SE.PRM.UNER.ZS,1.56115996837616,1.53062999248505,1.62764000892639,3.83060002326965,5.00578022003174,5.21875,4.58458995819092,4.18950986862183,4.31380987167358,5.02890014648438,5.93670988082886,6.16165018081665,6.04665994644165,6.01627016067505,4.15376996994019
Belarus,BLR,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,3714500000,4798600000,5616000000,6328100000,7531200000,7916200000,6662400000,6857800000,7883700000,8816800000,9623500000,8777500000,10301014759.88,9479503662.24,8676300257.37
Belarus,BLR,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,2228600000,3019200000,3368800000,4061200000,5270000000,5753700000,4410100000,4377600000,4820200000,5399400000,5841700000,4843900000,5692937002.92,5178568374.43,5899173688.32
Belarus,BLR,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11
Belarus,BLR,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,100,..,..,..,..,..,..,100,..,..,..,..
Belarus,BLR,Consumer price index (2010 = 100),FP.CPI.TOTL,92.8197017390843,100,153.228698311817,243.97032896394,288.646812458566,340.948328529255,387.093945157894,432.912632614287,459.025218055968,481.390313879142,508.339294380209,536.542688278354,587.301149813956,676.627747581603,710.463188170058
Belarus,BLR,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1681533534.4,1759948694.3,3253151958.7,5030817733.4,4659983547,5356964869.6,4976202594.5,6217484051.1,4408650906.2,5787230891.8,4509320722.2,4291685889.6,4343954365.9,6809169880.9,7950693277.8
Belarus,BLR,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,85.6356111438264,85.6224329737371,85.8955371534026,86.5014276765472,85.3896270540696,86.7796989270316,..,..,..,..,..,..,..,..,..
Belarus,BLR,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,20.0739,17.1275,17.29592,17.87294,17.58319,16.89418,16.75625,16.10117,16.47839,..,..,..,..,..,..
Belarus,BLR,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,50.45858,..,..,..,..,..,..
Belarus,BLR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-10.8827211799737,-13.1722022833906,-1.04353203469544,4.4685452434157,-3.1488090223703,-0.769431241390437,0.106773440106773,-0.190628653277022,0.211824337103302,1.51569653368215,-0.661312828429772,3.09041483826584,5.64962488480826,6.07816621159176,0.639240204664223
Belarus,BLR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.509,1.494,1.515,1.62,1.668,1.696,1.724,1.733,1.541,1.448,1.382,1.474,1.483,1.495,..
Belarus,BLR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1876500000,1393400000,4002400000,1463600000,2246100000,1862000000,1652300000,1246900000,1276300000,1426500000,1273300000,1393200000,1230721861.86,1606417743.38,1992107728.25
Belarus,BLR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.446705735139915,7.98573282581944,5.79755017989419,1.86726977292619,1.03749002701802,1.59406200763617,-3.95725125382182,-2.61191380516283,2.64480752237073,3.36999151883512,1.65136750420807,-0.25122471747035,3.29081751550129,-3.88854008273084,4.44960693510662
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,5352.48809190697,6034.67885177216,6527.6593428786,6953.21591683101,7998.0802045456,8341.29014337961,5967.06856034227,5039.77560949445,5785.53397723676,6360.05310087258,6837.76832136779,6542.8645398436,7489.71894713888,7994.64806074889,7829.05313660622
Belarus,BLR,Gini index,SI.POV.GINI,27.7,28.6,27.2,26.5,26.6,27.2,25.6,25.3,25.4,25.2,25.3,24.4,..,..,..
Belarus,BLR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,36.8640444559238,40.6563662623236,37.2175950788459,35.0942730563184,38.7980262073973,34.8415840355428,29.0345901457013,26.4773720628969,28.0307901804289,28.0788096795291,29.1497194430425,27.4550664235478,24.3805087093437,21.5979064833979,24.0905264823788
Belarus,BLR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,27.6905060337966,28.333542563963,37.8461162915589,38.381681931906,35.3138304891168,33.4181362389705,32.2010899788678,29.837070427282,29.8908726406173,30.7071615434925,29.1935100792685,30.7999545821895,32.3124848059973,29.3402532246659,27.2004249878413
Belarus,BLR,Gross fixed capital formation (constant 2015 US$),NE.GDI.FTOT.KD,15668188455.0182,18480206228.6945,21012002735.6916,18616639946.9526,20292103100.1889,19135472833.6919,16176702358.8486,13831072976.1157,14597293848.2494,15232428052.5199,16169697208.5601,15152565503.3578,14251001838.9762,11789839391.9981,13340274398.145
Belarus,BLR,High-technology exports (current US$),TX.VAL.TECH.CD,319783299,408291304,515422700,636491396,796837310,694196900,578013704,626372393,721137103,757854091,800555399,857164498,922201805,..,..
Belarus,BLR,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,8.29151094500801,8.07572936064556,8.093763821318,9.40274351440109,9.90966003645297,11.3627503992556,15.0183861998864,16.8451023402432,18.4233162981329,21.0126725503508,25.0210020846514,30.7273885930174,31.4053956639542,..,..
Belarus,BLR,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.21,0.22,0.22,0.22,0.22,0.22,0.21,0.2,0.18,0.16,0.14,0.12,0.12,0.11,..
Belarus,BLR,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Income share held by highest 10%,SI.DST.10TH.10,22.6,22.8,21.9,21.8,22.1,22.6,21.2,21.3,21.3,21.4,21.3,20.7,..,..,..
Belarus,BLR,Income share held by lowest 10%,SI.DST.FRST.10,3.7,3.6,3.8,4,4,3.9,4.1,4.2,4.3,4.3,4.2,4.5,..,..,..
Belarus,BLR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.9456563410402,7.73574804312508,53.2286983118173,59.2197360232517,18.3122610377874,18.1195543526734,13.5344897649735,11.8365807653497,6.03183725177793,4.87230220550684,5.59815595039854,5.54814357456511,9.46028389623103,15.209675274081,5.0005990309131
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.4073170731707,70.4048780487805,70.5536585365854,71.9658536585366,72.4707317073171,72.9707317073171,73.6243902439025,73.8268292682927,74.1292682926829,74.1756097560976,74.2268292682927,72.4572195121951,72.3706829268293,73.1114634146342,..
Belarus,BLR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,100,..,..,..,..,..,..,..,..,..,100,..,..,..,..
